Script started on 2026-07-04 16:38:47+03:00 [TERM="xterm-256color" TTY="/dev/pts/2" COLUMNS="110" LINES="56"]
[?2004hroot@AVIgo:/home/user/DevOps/codeby-devops/lesson4# [7mecho "Test message"[27mecho "Test message"
[?2004lTest message
[?2004hroot@AVIgo:/home/user/DevOps/codeby-devops/lesson4# [7mexit[27m[1Pexi[K[K[K[7mps aux[27mps aux
[?2004lUSER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.1  24724 15772 ?        Ss   09:46   0:04 /sbin/init
root        8165  0.0  0.0  24436  3784 ?        S    11:27   0:00 (sd-pam)
root        8170  0.0  0.0      0     0 ?        S    11:27   0:00 [psimon]
root        8186  0.0  0.0   8224  4432 ?        Ss   11:27   0:00 /usr/bin/dbus-daemon --session --address=sy
root        8187  0.0  0.0  10200  6992 pts/1    S+   11:27   0:00 -bash
user        8433  0.0  2.8 2725420 232128 ?      Ssl  11:38   0:11 /usr/bin/dolphin
user       10719  0.0  0.1 118396  9036 ?        Ssl  12:51   0:05 /usr/bin/speech-dispatcher -s -t 0
user       10732  0.0  0.0      0     0 ?        Z    12:51   0:00 [sd_espeak-ng-mb] <defunct>
user       10740  0.0  0.1  23960  9064 ?        S    12:51   0:01 /usr/lib/speech-dispatcher-modules/sd_espea
user       10803  0.0  0.0 163524  5760 ?        Sl   12:51   0:01 /usr/lib/speech-dispatcher-modules/sd_dummy
user       10806  0.0  0.1  24148  9116 ?        S    12:51   0:00 /usr/lib/speech-dispatcher-modules/sd_espea
user       15089  0.1  1.9 2554112 157156 ?      Sl   14:13   0:16 /usr/lib/firefox-esr/firefox-esr -contentpr
root       16329  0.0  0.0      0     0 ?        I<   14:27   0:00 [kworker/6:2H]
user       18334  2.1  2.7 2687952 221660 ?      Sl   15:08   1:55 /usr/lib/firefox-esr/firefox-esr -contentpr
user       19417  1.1  2.8 2793876 233164 ?      Sl   15:14   1:00 /usr/lib/firefox-esr/firefox-esr -contentpr
user       20116  0.0  1.0 2439240 84180 ?       Sl   15:25   0:03 /usr/lib/firefox-esr/firefox-esr -contentpr
root       20158  0.0  0.0      0     0 ?        I    15:25   0:00 [kworker/u512:2]
user       20159  0.0  1.0 2439240 84392 ?       Sl   15:25   0:03 /usr/lib/firefox-esr/firefox-esr -contentpr
user       20603  3.9 10.4 3396720 845840 ?      Ssl  15:42   2:13 /usr/bin/spectacle --dbus
root       20773  0.0  0.0      0     0 ?        I    15:49   0:00 [kworker/1:2-events]
root       21289  0.0  0.0      0     0 ?        I<   15:56   0:00 [kworker/u516:0-ttm]
www-data   21296  0.0  0.0 1933856 5520 ?        Sl   15:56   0:00 /usr/sbin/apache2 -k start
www-data   21297  0.0  0.0 1933856 5524 ?        Sl   15:56   0:00 /usr/sbin/apache2 -k start
root       21365  0.0  0.1  20432  8944 ?        Ss   15:56   0:00 /usr/sbin/cupsd -l
root       21375  0.0  0.1 192484 15916 ?        Ssl  15:56   0:00 /usr/sbin/cups-browsed
root       21578  4.1  0.0      0     0 ?        I    15:59   1:39 [kworker/u514:2-kvfree_rcu_reclaim]
root       21814  0.0  0.0      0     0 ?        I    16:06   0:00 [kworker/u513:1-events_unbound]
root       21881  0.0  0.0      0     0 ?        I    16:09   0:00 [kworker/6:1-mm_percpu_wq]
user       21956  0.0  1.0 2439240 84224 ?       Sl   16:12   0:01 /usr/lib/firefox-esr/firefox-esr -contentpr
root       22007  0.0  0.0      0     0 ?        I    16:13   0:00 [kworker/3:0-events]
root       22099  0.0  0.0      0     0 ?        I    16:16   0:00 [kworker/u513:2-events_unbound]
root       22128  0.0  0.0      0     0 ?        I    16:18   0:00 [kworker/0:1-events]
root       22146  0.0  0.0      0     0 ?        I    16:19   0:00 [kworker/4:0-events_freezable_pwr_efficient
root       22157  0.0  0.0      0     0 ?        I    16:19   0:00 [kworker/7:0-events_freezable_pwr_efficient
root       22158  0.0  0.0      0     0 ?        I    16:19   0:00 [kworker/1:0]
root       22281  8.2  0.0      0     0 ?        I    16:22   1:24 [kworker/u514:4-events_unbound]
root       22337  0.0  0.0      0     0 ?        I    16:23   0:00 [kworker/2:0-events_freezable_pwr_efficient
root       22371  0.0  0.0      0     0 ?        I    16:24   0:00 [kworker/6:2-events_freezable_pwr_efficient
root       22379  0.0  0.0      0     0 ?        I    16:25   0:00 [kworker/5:0-events_freezable_pwr_efficient
root       22424  6.6  0.0      0     0 ?        I    16:27   0:48 [kworker/u514:0-events_unbound]
root       22473  0.0  0.0      0     0 ?        I    16:28   0:00 [kworker/0:0-events]
root       22479  0.0  0.0      0     0 ?        I    16:28   0:00 [kworker/2:1-events]
root       22518  0.0  0.0      0     0 ?        I    16:30   0:00 [kworker/4:2-events_freezable_pwr_efficient
root       22524  0.0  0.0      0     0 ?        I    16:30   0:00 [kworker/7:1-events_freezable_pwr_efficient
root       22550  0.0  0.0      0     0 ?        I    16:31   0:00 [kworker/5:1-events_freezable_pwr_efficient
root       22573  0.0  0.0      0     0 ?        I    16:33   0:00 [kworker/3:2-events_freezable_pwr_efficient
root       22590  0.0  0.0      0     0 ?        I    16:33   0:00 [kworker/u513:3-kvfree_rcu_reclaim]
root       22609  0.0  0.0      0     0 ?        I    16:34   0:00 [kworker/2:2-mpt_poll_0]
root       22631  0.0  0.0      0     0 ?        I    16:35   0:00 [kworker/6:0-events_freezable_pwr_efficient
root       22665  0.0  0.0      0     0 ?        I    16:35   0:00 [kworker/0:2-events]
root       22670  0.0  0.0      0     0 ?        I    16:35   0:00 [kworker/4:1-events]
root       22685  0.0  0.0      0     0 ?        I    16:35   0:00 [kworker/7:2-events]
root       22730  0.0  0.0      0     0 ?        I    16:36   0:00 [kworker/5:2-mm_percpu_wq]
user       22761  0.0  0.0   9012  5860 pts/2    Ss   16:37   0:00 /bin/bash
root       22765  0.0  0.0  12252  6340 pts/2    S    16:37   0:00 su -
root       22769  0.1  0.0   9112  6068 pts/2    S    16:37   0:00 -bash
root       22808  0.0  0.0      0     0 ?        I    16:38   0:00 [kworker/3:1-events]
root       22872  0.0  0.0   5604  2268 pts/2    S+   16:38   0:00 script ps-log.txt
root       22873  0.0  0.0   7340  4096 pts/3    Ss   16:38   0:00 bash -i
user       22909  2.9  1.7 1932912 142496 ?      SNl  16:38   0:00 /lib/x86_64-linux-gnu/libexec/kf6/kioworker
root       22936  0.0  0.0   9660  4456 pts/3    R+   16:39   0:00 ps aux
[?2004hroot@AVIgo:/home/user/DevOps/codeby-devops/lesson4# [7mps u[27mps u
[?2004lUSER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root        1422  0.0  0.7 277240 62776 tty2     Ssl+ 09:46   0:01 /usr/lib/xorg/Xorg -nolisten tcp -backgroun
root        8157  0.0  0.0  12252  5912 pts/1    S    11:27   0:00 su -
root        8187  0.0  0.0  10200  6992 pts/1    S+   11:27   0:00 -bash
root       22765  0.0  0.0  12252  6340 pts/2    S    16:37   0:00 su -
root       22769  0.1  0.0   9112  6068 pts/2    S    16:37   0:00 -bash
root       22872  0.0  0.0   5604  2268 pts/2    S+   16:38   0:00 script ps-log.txt
root       22873  0.0  0.0   7340  4096 pts/3    Ss   16:38   0:00 bash -i
root       22939  0.0  0.0   9660  4472 pts/3    R+   16:39   0:00 ps u
[?2004hroot@AVIgo:/home/user/DevOps/codeby-devops/lesson4# [7mtop -b -n 1 &[27mtop -b -n 1 &
[?2004l[1] 22940
[?2004hroot@AVIgo:/home/user/DevOps/codeby-devops/lesson4# top - 16:39:17 up  6:52,  4 users,  load average: 2.63, 1.86, 1.49
Tasks: 352 total,   1 running, 350 sleeping,   0 stopped,   1 zombie
%Cpu(s): 16.5 us, 11.3 sy,  0.0 ni, 71.1 id,  0.0 wa,  0.0 hi,  1.0 si,  0.0 st 
MiB Mem :   7909.9 total,    351.4 free,   6338.8 used,   1698.4 buff/cache     
MiB Swap:   2084.0 total,   2076.2 free,      7.8 used.   1571.1 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
  22424 root      20   0       0      0      0 I  36.4   0.0   0:50.77 kworker/u514:0-events_unbound
   1613 user      -2   0 3007988 615080 322288 S  18.2   7.6 288:14.87 kwin_wayland
  22940 root      20   0   10416   5340   3236 R  18.2   0.1   0:00.03 top
   2058 user      20   0  423856  88724  73336 S   9.1   1.1   0:41.90 vmtoolsd
      1 root      20   0   24724  15772  10624 S   0.0   0.2   0:04.08 systemd
      2 root      20   0       0      0      0 S   0.0   0.0   0:00.10 kthreadd
      3 root      20   0       0      0      0 S   0.0   0.0   0:00.00 pool_workqueue_release
      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-kvfree_rcu_reclaim
      5 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-rcu_gp
      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-sync_wq
      7 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-slub_flushwq
      8 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-netns
     11 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/0:0H-events_highpri
     13 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-mm_percpu_wq
     14 root      20   0       0      0      0 I   0.0   0.0   0:00.27 kworker/u512:1-ipv6_addrconf
     15 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tasks_kthread
     16 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tasks_rude_kthread
     17 root      20   0       0      0      0 I   0.0   0.0   0:00.00 rcu_tasks_trace_kthread
     18 root      20   0       0      0      0 S   0.0   0.0   0:00.56 ksoftirqd/0
     19 root      20   0       0      0      0 I   0.0   0.0   0:25.90 rcu_preempt
     20 root      20   0       0      0      0 S   0.0   0.0   0:05.13 rcu_exp_par_gp_kthread_worker/1
     21 root      20   0       0      0      0 S   0.0   0.0   0:00.04 rcu_exp_gp_kthread_worker
     22 root      rt   0       0      0      0 S   0.0   0.0   0:03.11 migration/0
     23 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/0
     24 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/0
     25 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/1
     26 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/1
     27 root      rt   0       0      0      0 S   0.0   0.0   0:05.88 migration/1
     28 root      20   0       0      0      0 S   0.0   0.0   0:00.38 ksoftirqd/1
     30 root       0 -20       0      0      0 I   0.0   0.0   0:01.28 kworker/1:0H-kblockd
     31 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/2
     32 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/2
     33 root      rt   0       0      0      0 S   0.0   0.0   0:05.64 migration/2
     34 root      20   0       0      0      0 S   0.0   0.0   0:00.29 ksoftirqd/2
     36 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/2:0H-events_highpri
     37 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/3
     38 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/3
     39 root      rt   0       0      0      0 S   0.0   0.0   0:05.83 migration/3
     40 root      20   0       0      0      0 S   0.0   0.0   0:00.29 ksoftirqd/3
     42 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/3:0H-events_highpri
     43 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/4
     44 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/4
     45 root      rt   0       0      0      0 S   0.0   0.0   0:02.97 migration/4
     46 root      20   0       0      0      0 S   0.0   0.0   0:00.24 ksoftirqd/4
     49 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/5
     50 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/5
     51 root      rt   0       0      0      0 S   0.0   0.0   0:03.33 migration/5
     52 root      20   0       0      0      0 S   0.0   0.0   0:00.38 ksoftirqd/5
     54 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/5:0H-events_highpri
     55 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/6
     56 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/6
     57 root      rt   0       0      0      0 S   0.0   0.0   0:03.25 migration/6
     58 root      20   0       0      0      0 S   0.0   0.0   0:00.93 ksoftirqd/6
     61 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/7
     62 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_inject/7
     63 root      rt   0       0      0      0 S   0.0   0.0   0:03.42 migration/7
     64 root      20   0       0      0      0 S   0.0   0.0   0:00.25 ksoftirqd/7
     66 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/7:0H-events_highpri
     77 root      20   0       0      0      0 S   0.0   0.0   0:00.00 kdevtmpfs
     78 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-inet_frag_wq
     79 root      20   0       0      0      0 S   0.0   0.0   0:00.00 kauditd
     80 root      20   0       0      0      0 S   0.0   0.0   0:00.06 khungtaskd
     82 root      20   0       0      0      0 S   0.0   0.0   0:00.00 oom_reaper
     84 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-writeback
     85 root      20   0       0      0      0 S   0.0   0.0   0:08.79 kcompactd0
     86 root      25   5       0      0      0 S   0.0   0.0   0:00.00 ksmd
     87 root      39  19       0      0      0 S   0.0   0.0   0:08.69 khugepaged
     88 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-kintegrityd
     89 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-kblockd
     90 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-blkcg_punt_bio
     91 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/9-acpi
     95 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-tpm_dev_wq
     96 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-edac-poller
     97 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-devfreq_wq
     98 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-quota_events_unbound
    102 root       0 -20       0      0      0 I   0.0   0.0   0:01.60 kworker/0:1H-kblockd
    103 root      20   0       0      0      0 S   0.0   0.0   0:01.50 kswapd0
    110 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-kthrotld
    114 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/24-pciehp
    115 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/25-pciehp
    116 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/26-pciehp
    117 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/27-pciehp
    118 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/28-pciehp
    120 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/29-pciehp
    121 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/30-pciehp
    122 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/31-pciehp
    123 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/32-pciehp
    124 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/33-pciehp
    125 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/34-pciehp
    126 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/35-pciehp
    127 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/36-pciehp
    128 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/37-pciehp
    129 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/38-pciehp
    130 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/39-pciehp
    131 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/40-pciehp
    132 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/41-pciehp
    133 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/42-pciehp
    134 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/43-pciehp
    135 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/44-pciehp
    136 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/45-pciehp
    137 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/46-pciehp
    138 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/47-pciehp
    139 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/48-pciehp
    140 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/49-pciehp
    141 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/50-pciehp
    142 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/51-pciehp
    143 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/52-pciehp
    144 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/53-pciehp
    145 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/54-pciehp
    146 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/55-pciehp
    147 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-acpi_thermal_pm
    148 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-mld
    149 root       0 -20       0      0      0 I   0.0   0.0   0:00.04 kworker/1:1H-kblockd
    150 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-ipv6_addrconf
    155 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-kstrp
    157 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/u515:0
    159 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/u517:0-ttm
    252 root       0 -20       0      0      0 I   0.0   0.0   0:01.70 kworker/7:1H-kblockd
    264 root       0 -20       0      0      0 I   0.0   0.0   0:01.00 kworker/4:1H-kblockd
    288 root       0 -20       0      0      0 I   0.0   0.0   0:01.43 kworker/6:1H-kblockd
    289 root       0 -20       0      0      0 I   0.0   0.0   0:01.21 kworker/2:1H-kblockd
    290 root       0 -20       0      0      0 I   0.0   0.0   0:02.15 kworker/5:1H-kblockd
    297 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-ata_sff
    298 root      20   0       0      0      0 S   0.0   0.0   0:00.01 scsi_eh_0
    299 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_0
    300 root      20   0       0      0      0 S   0.0   0.0   0:00.02 scsi_eh_1
    301 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_1
    302 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_2
    303 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_2
    304 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_3
    305 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_3
    306 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_4
    307 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_4
    308 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_5
    309 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_5
    310 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_6
    311 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_6
    312 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_7
    313 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_7
    314 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_8
    315 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_8
    316 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_9
    317 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_9
    318 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_10
    319 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_10
    320 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_11
    321 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_11
    322 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_12
    323 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_12
    324 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_13
    325 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_13
    326 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_14
    327 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_14
    328 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_15
    329 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_15
    330 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_16
    331 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_16
    332 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_17
    333 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_17
    334 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_18
    335 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_18
    336 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_19
    337 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_19
    338 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_20
    339 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_20
    340 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_21
    341 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_21
    342 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_22
    343 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_22
    344 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_23
    345 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_23
    346 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_24
    347 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_24
    348 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_25
    349 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_25
    350 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_26
    351 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_26
    352 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_27
    353 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_27
    354 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_28
    355 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_28
    356 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_29
    357 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_29
    358 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_30
    359 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_30
    360 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_31
    361 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_31
    391 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-mpt_poll_0
    392 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-mpt/0
    393 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/16-vmwgfx
    394 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-ttm
    397 root      20   0       0      0      0 S   0.0   0.0   0:00.00 scsi_eh_32
    398 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-scsi_tmf_32
    404 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-kdmflush/254:0
    405 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-kdmflush/254:1
    445 root      20   0       0      0      0 S   0.0   0.0   0:09.36 jbd2/dm-0-8
    446 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-ext4-rsv-conversion
    476 root     -51   0       0      0      0 S   0.0   0.0   0:00.58 irq/57-vmw_vmci
    477 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 irq/58-vmw_vmci
    478 root     -51   0       0      0      0 S   0.0   0.0   0:00.39 irq/59-vmw_vmci
    496 root      20   0  108876  62492  60700 S   0.0   0.8   0:06.55 systemd-journal
    521 systemd+  20   0   91908   8108   6948 S   0.0   0.1   0:00.23 systemd-timesyn
    525 root      20   0  232352   1816   1472 S   0.0   0.0   0:00.00 vmware-vmblock-
    534 root      20   0   38104  11600   7424 S   0.0   0.1   0:00.53 systemd-udevd
    540 root      -2   0       0      0      0 S   0.0   0.0   0:00.00 psimon
    638 root      20   0       0      0      0 S   0.0   0.0   0:00.00 jbd2/sda1-8
    639 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-ext4-rsv-conversion
    826 root      20   0  308996   7312   6524 S   0.0   0.1   0:00.18 accounts-daemon
    828 avahi     20   0    6252   4256   3864 S   0.0   0.1   0:00.30 avahi-daemon
    831 root      20   0    6856   2816   2564 S   0.0   0.0   0:00.06 cron
    833 message+  20   0   11336   8780   4144 S   0.0   0.1   0:02.15 dbus-daemon
    837 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker/R-cryptd
    843 polkitd   20   0  383112  10776   7440 S   0.0   0.1   0:01.42 polkitd
    846 root      20   0  307916   7164   6372 S   0.0   0.1   0:00.23 switcheroo-cont
    850 root      20   0   19164   9424   8072 S   0.0   0.1   0:00.67 systemd-logind
    852 root      20   0  470060  13868  11520 S   0.0   0.2   0:00.79 udisksd
    853 root      20   0   20848  10824   9212 S   0.0   0.1   0:00.09 VGAuthService
    877 root      20   0  253184  10336   8384 S   0.0   0.1   0:33.16 vmtoolsd
    902 avahi     20   0    6064   1468   1168 S   0.0   0.0   0:00.00 avahi-daemon
    977 root      20   0  336400  19808  16728 S   0.0   0.2   0:01.10 NetworkManager
    984 root      20   0   17524   6776   5780 S   0.0   0.1   0:00.16 wpa_supplicant
   1079 root      20   0  390916  12444  10504 S   0.0   0.2   0:00.22 ModemManager
   1350 root      20   0  165272  26156  22984 S   0.0   0.3   0:00.19 sddm
   1354 root      20   0   11768   7820   6588 S   0.0   0.1   0:00.03 sshd
   1357 root      20   0    6836   5280   3908 S   0.0   0.1   0:01.22 apache2
   1419 root      20   0  309164   7120   6384 S   0.0   0.1   0:00.10 power-profiles-
   1422 root      20   0  277240  62776  49500 S   0.0   0.8   0:01.04 Xorg
   1441 root      -2   0       0      0      0 S   0.0   0.0   0:00.00 psimon
   1471 rtkit     21   1   87004   3256   3000 S   0.0   0.0   0:00.44 rtkit-daemon
   1525 root      20   0   95784  27340  24124 S   0.0   0.3   0:00.08 sddm-helper
   1531 user      20   0   22952  13308  10332 S   0.0   0.2   0:01.52 systemd
